Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 570 (C2) mean	Nucleus: Opal 570 (C2) sum	Nucleus: Opal 570 (C2) std dev	Nucleus: Opal 570 (C2) max	Nucleus: Opal 570 (C2) min	Nucleus: Opal 570 (C2) range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Sample AF (C5) mean	Nucleus: Sample AF (C5) sum	Nucleus: Sample AF (C5) std dev	Nucleus: Sample AF (C5) max	Nucleus: Sample AF (C5) min	Nucleus: Sample AF (C5) range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 570 (C2) mean	Cell: Opal 570 (C2) std dev	Cell: Opal 570 (C2) max	Cell: Opal 570 (C2) min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Sample AF (C5) mean	Cell: Sample AF (C5) std dev	Cell: Sample AF (C5) max	Cell: Sample AF (C5) min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 570 (C2) mean	Cytoplasm: Opal 570 (C2) std dev	Cytoplasm: Opal 570 (C2) max	Cytoplasm: Opal 570 (C2) min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Sample AF (C5) mean	Cytoplasm: Sample AF (C5) std dev	Cytoplasm: Sample AF (C5) max	Cytoplasm: Sample AF (C5) min	Nucleus/Cell area ratio
WK_Scan1.qptiff - resolution #1	75db06f2-8529-4513-a165-2a77298297a5	Cell			Annotation	Polygon	2469.8	5792.1	25.5	18.8439	0.9024	6.7302	5.0956	0.6835	45.1154	4692	11.5206	82	24	58	3.2308	336	0.6999	5	2	3	9.2692	964	3.0664	21	6	15	29.8173	3101	4.5491	41	22	19	77.9327	8105	1.7859	82	73	9	102.25	39.5193	0.8227	14.4255	10.0492	0.6988	18.2391	17.9455	82	3	3.1087	0.9989	6	1	8.2343	2.4367	21	5	28.2174	7.7956	48	13	77.1787	2.9568	85	71	9.2226	7.843	53	3	3.0677	1.0787	6	1	7.8871	2.0786	20	5	27.6806	8.5543	48	13	76.9258	3.2197	85	71	0.2388
WK_Scan1.qptiff - resolution #1	637c9580-7df1-4a7f-bba4-c7a8c23d3fd6	Cell			Annotation	Polygon	2528	5793	29.25	20.106	0.9093	7.5682	4.9037	0.7478	45.8926	5553	10.6964	87	28	59	10.1736	1231	1.6767	14	7	7	10.0413	1215	1.9511	18	7	11	103.6033	12536	18.4393	149	72	77	105.6446	12783	6.9891	123	93	30	97.25	42.0568	0.6909	16.0778	9.4253	0.8359	24.6835	16.1718	87	4	10.8937	3.0276	17	2	9.2101	1.7405	18	4	108.8608	30.6657	170	18	106.6405	11.0712	131	72	15.3175	6.3035	35	4	11.2117	3.415	17	2	8.8431	1.5024	12	4	111.1825	34.4974	170	18	107.0803	12.4415	131	72	0.2932
WK_Scan1.qptiff - resolution #1	e2e7e2ee-556f-4f02-807a-3062abe40c93	Cell			Annotation	Polygon	2425.8	5794.4	42.5	25.9242	0.7947	9.4743	6.2611	0.743	141.6301	24502	38.8069	240	56	184	6.2023	1073	2.0853	23	3	20	31.7341	5490	25.3952	161	7	154	46.7919	8095	7.4117	61	26	35	83.9075	14516	3.531	93	73	20	168.25	48.2878	0.9068	16.448	13.8238	0.5143	52.2604	60.2044	240	3	4.8861	2.9605	28	1	21.6923	28.8205	183	4	40.2988	17.726	141	14	80.8462	6.8072	120	70	21.5229	25.6621	117	3	4.4334	3.0811	28	1	18.2386	29.1411	183	4	38.0656	19.5997	141	14	79.7932	7.3276	120	70	0.2514
WK_Scan1.qptiff - resolution #1	ee0393ca-49ce-4f4c-9e61-72b6d0b1d069	Cell			Annotation	Polygon	2458.9	5794.7	17.5	16.0304	0.8558	5.9137	3.7672	0.8003	148.1111	10664	34.4275	216	74	142	36.3194	2615	25.7938	115	8	107	152.2222	10960	75.7232	255	37	218	52.7083	3795	9.6421	85	39	46	91.5417	6591	5.8066	108	82	26	58.25	30.2253	0.8012	10.9682	7.7782	0.6612	62.339	62.8585	216	4	17.7797	19.9975	115	2	91.3729	83.1145	255	7	48.0763	13.881	85	19	87.0297	6.9303	108	73	24.6829	22.4477	127	4	9.6402	8.2617	69	2	64.6585	71.4718	255	7	46.0427	14.9553	83	19	85.0488	6.4511	103	73	0.2855
WK_Scan1.qptiff - resolution #1	fa1fb057-2916-475c-8bbe-d0b1d7c0befd	Cell			Annotation	Polygon	2512	5797.8	22.75	17.8498	0.8973	6.5538	4.5	0.6918	102.0323	9489	28.7215	187	45	142	21.0215	1955	19.1396	117	4	113	97.828	9098	59.0522	245	24	221	40.1075	3730	9.5797	74	28	46	85.3226	7935	3.606	95	80	15	107.75	39.1401	0.8839	14.6617	9.5594	0.708	32.2725	40.4865	187	2	9.7829	11.7745	117	1	43.6859	51.1991	245	4	43.5219	35.3105	171	13	84.4365	11.8855	130	73	13.1912	12.8358	72	2	6.7088	5.7556	37	1	28.8765	37.013	231	4	44.4559	39.4956	171	13	84.1941	13.2746	130	73	0.2076
WK_Scan1.qptiff - resolution #1	6d3a02fc-73ee-4c31-99d1-2c870ef6bfde	Cell			Annotation	Polygon	2521.1	5797.4	30.75	21.0135	0.8751	8.0408	5.3575	0.7124	87.9286	11079	19.4924	165	45	120	8.4762	1068	2.3924	14	5	9	16.881	2127	4.8474	30	11	19	84.2619	10617	25.2242	146	49	97	99.6032	12550	9.4107	123	86	37	105.25	42.034	0.7486	16.1039	9.8491	0.8087	38.5105	35.2973	165	2	9.9859	4.143	18	1	12.5222	5.4567	43	4	99.8361	42.6732	179	16	104.1733	15.512	134	72	17.8239	12.4819	63	2	10.6179	4.542	18	1	10.6977	4.6013	43	4	106.3555	46.6498	179	16	106.0864	17.0979	134	72	0.2859
WK_Scan1.qptiff - resolution #1	46f0f495-9942-42e1-b0c7-aa627a898eda	Cell			Annotation	Polygon	2501.5	5795.5	16.5	15.0971	0.9097	4.9759	4.3859	0.4251	50.6522	3495	18.5772	118	22	96	3.942	272	1.9011	9	2	7	12.087	834	3.8644	19	5	14	37.3913	2580	16.7132	77	17	60	83.087	5733	6.3053	101	73	28	100.75	37.5966	0.8957	14.4016	9.1207	0.7462	15.442	19.0406	118	2	2.8	1.526	9	1	8.2617	3.9503	23	4	26.1531	13.2766	77	13	77.9877	5.0895	101	72	8.2113	7.7054	48	2	2.5655	1.3232	7	1	7.4762	3.4864	23	4	23.8452	11.1588	59	13	76.9405	4.0881	89	72	0.1596
WK_Scan1.qptiff - resolution #1	7380530d-b33e-4df5-8d33-47394083f355	Cell		12 IGM	Annotation	Polygon	2437.8	5798.5	37	26.782	0.6482	9.3031	6.1426	0.8102	136.6471	20907	34.3361	239	56	183	8.4379	1291	4.5362	34	4	30	100.2614	15340	81.9151	255	15	240	55.5621	8501	12.5514	151	38	113	89.8039	13740	6.3152	134	81	53	118.25	43.9983	0.7676	16.5215	9.6032	0.8373	70.9811	54.0122	239	7	7.5514	4.7345	37	2	58.0189	59.7363	255	9	55.348	30.088	225	22	88.6562	12.606	158	73	39.9722	27.154	126	7	7.1327	4.7752	37	2	38.071	29.2683	218	9	55.2469	35.4956	225	22	88.1142	14.6457	158	73	0.3129
WK_Scan1.qptiff - resolution #1	579db3ed-b839-4c20-b401-42fd6eab1e25	Cell			Annotation	Polygon	2479.3	5797.9	39.75	26.0172	0.7379	9.1544	6.4075	0.7502	125.3272	20303	39.979	255	60	195	9.4012	1523	7.9411	49	3	46	95.5802	15484	77.2596	255	20	235	46.9259	7602	9.2317	73	32	41	87.5988	14191	5.3248	104	80	24	124.25	41.6307	0.9009	13.8918	12.1433	0.1709	55.568	56.3433	255	3	6.802	5.6606	49	1	53.012	62.0471	255	5	42.444	13.6224	73	14	84.268	6.2188	104	71	22.1331	21.8293	97	3	5.5562	3.5376	28	1	32.6095	39.5001	252	5	40.2959	14.8248	71	14	82.6716	5.9858	100	71	0.315
WK_Scan1.qptiff - resolution #1	1e160ba8-7c8d-476d-a0fe-7c1dfb0b40f2	Cell		12 IGM	Annotation	Polygon	2491.3	5799	22.75	19.165	0.7783	6.5418	5.357	0.5986	114.5938	11001	22.2079	178	73	105	19.0729	1831	6.736	43	11	32	254.6458	24446	3.0847	255	225	30	83.4271	8009	11.2191	121	58	63	110.8333	10640	5.6674	130	99	31	62	30.2205	0.8531	11.0319	7.1086	0.7535	69.4087	43.6093	178	7	16.3214	9.3759	72	4	218.1984	69.7379	255	21	76.5357	19.3284	131	40	104.5	11.222	133	83	41.6026	27.1047	100	7	14.6282	10.3427	72	4	195.7692	80.8742	255	21	72.2949	21.916	131	40	100.6026	12.0047	133	83	0.3642
WK_Scan1.qptiff - resolution #1	dee7fa78-7c8a-499b-b0d3-ca06049eb611	Cell		12 IGM	Annotation	Polygon	2450.9	5801.2	45.25	29.0033	0.676	10.6573	6.3466	0.8467	113.2527	21065	30.4978	201	64	137	5.9785	1112	2.743	17	2	15	115.2688	21440	97.7066	255	22	233	44.4462	8267	11.1273	72	25	47	86.2742	16047	6.4242	101	77	24	129.5	43.9099	0.844	14.9931	12.6712	0.4214	58.3059	48.7173	201	4	5.7189	2.6478	21	2	75.9732	81.0537	255	8	45.2084	12.2481	80	21	85.4206	6.178	103	73	27.9792	24.1108	95	4	5.5757	2.5868	21	2	54.2849	60.1966	255	8	45.6291	12.8214	80	21	84.9496	5.9956	103	73	0.3478
WK_Scan1.qptiff - resolution #1	0ba18ef3-b57d-4aad-84d5-b75875ffbd8d	Cell			Annotation	Polygon	2463.6	5800.6	18.5	17.0421	0.8005	6.2572	4.153	0.7126	86.5926	7014	39.0995	243	48	195	3.5432	287	0.6901	5	2	3	27.4815	2226	21.9415	103	9	94	30.7654	2492	4.411	45	23	22	79.9259	6474	1.9479	86	76	10	70.75	32.3338	0.8504	11.7735	8.0722	0.7114	40.0767	38.3058	243	4	3.6934	0.887	6	2	17.2195	14.5709	103	6	32.9059	7.7857	58	18	80.0035	3.1506	89	72	21.7864	16.1064	66	4	3.7524	0.9484	6	2	13.1845	7.0962	45	6	33.7476	8.6286	58	18	80.034	3.5163	89	72	0.2638
WK_Scan1.qptiff - resolution #1	3f04974d-552d-484f-8c24-fb298ef9caaa	Cell			Annotation	Polygon	2498	5802	11	12.4745	0.8883	4.9748	3.0641	0.7842	94.6739	4355	21.9778	147	59	88	5.1087	235	0.9939	8	3	5	35.7609	1645	24.7424	105	14	91	36.3043	1670	4.3198	46	29	17	82.8043	3809	1.1474	85	81	4	30	20.9	0.8631	7.2758	5.8926	0.3034	68.416	31.6034	147	12	5.464	1.5269	13	3	41.136	35.2002	151	10	40.52	5.8704	55	29	84.248	2.1427	91	80	53.1266	25.8022	112	12	5.6709	1.7374	13	3	44.2658	39.8702	151	10	42.9747	5.2379	55	31	85.0886	2.1435	91	80	0.3447
WK_Scan1.qptiff - resolution #1	8eab4977-7bc8-4167-ba0d-2fd92f8db29d	Cell			Annotation	Polygon	2390.2	5803.7	37.5	23.081	0.8846	7.7136	6.7367	0.3415	60.7386	9293	16.7075	136	30	106	5.9346	908	1.9624	14	3	11	14.4837	2216	7.3512	47	6	41	56.6405	8666	23.8268	114	30	84	76.1569	11652	8.4892	99	65	34	221.5	53.4611	0.9739	17.7353	16	0.3344	20.9178	20.2292	136	3	8.5293	2.31	14	3	8.4088	4.6427	47	4	89.455	25.8684	138	28	87.9065	9.404	105	65	12.6286	6.1135	46	3	9.0694	1.9889	14	3	7.1442	2.3584	27	4	96.2857	20.492	138	28	90.3524	7.5615	105	67	0.1656
WK_Scan1.qptiff - resolution #1	5951bd5e-5514-46a1-b8a0-01cbb578bba4	Cell		12 IGM	Annotation	Polygon	2472.1	5805.8	30	22.7912	0.7258	8.8316	4.8255	0.7841	111.371	13810	37.3754	221	51	170	9.8871	1226	6.4722	42	3	39	160.2419	19870	94.2782	255	15	240	48.879	6061	12.5099	82	25	57	90.4436	11215	6.9648	107	77	30	104.75	39.9779	0.8236	14.5442	10.2965	0.6813	53.3679	45.6649	221	5	8.7123	7.5723	77	2	96.3349	91.039	255	9	47.0684	14.1093	99	25	87.9481	7.4254	118	77	29.3933	20.0869	84	5	8.2267	7.9422	77	2	69.92	75.3329	255	9	46.32	14.6741	99	27	86.9167	7.3755	118	77	0.2794
WK_Scan1.qptiff - resolution #1	a01d62b0-8e10-49b9-82f1-13dd12a1ffc9	Cell		12 IGM	Annotation	Polygon	2442.4	5806	30.75	23.1703	0.7198	7.436	6.199	0.3563	149.0394	18928	35.1268	246	74	172	20.3543	2585	21.1808	143	6	137	215.6693	27390	52.9474	255	52	203	54.0866	6869	6.6249	72	38	34	92.2913	11721	4.1329	101	84	17	75.75	33.9036	0.8281	11.9018	9.5196	0.4679	95.1993	56.5531	246	8	12.5196	15.2677	143	2	153.1078	91.7467	255	11	51.4216	10.9336	77	28	89.6895	6.3	104	76	57	32.7282	118	8	6.9609	2.6423	15	2	108.7207	87.5494	255	11	49.5307	12.8493	77	28	87.8436	6.9037	104	76	0.4091
WK_Scan1.qptiff - resolution #1	7458fa10-4fb3-4a5e-ae50-e0bd48ddad0c	Cell		12 IGM	Annotation	Polygon	2493.3	5807.3	19	16.664	0.8598	6.1489	4.3706	0.6849	113.4177	8960	19.2484	168	59	109	19.962	1577	14.6028	83	7	76	175.6582	13877	57.6688	255	87	168	53.5316	4229	12.2358	88	38	50	92.8228	7333	6.2834	109	84	25	47.75	29.0044	0.7133	10.5855	6.4743	0.8215	65.5918	48.8012	168	3	17.2704	16.1351	91	2	139.8163	87.4139	255	8	49.8469	16.5318	101	22	90.9592	9.0451	128	77	33.2991	33.8349	110	3	15.453	16.9113	91	2	115.6154	95.6203	255	8	47.359	18.5275	101	22	89.7009	10.3451	128	77	0.3948
WK_Scan1.qptiff - resolution #1	694a1fac-c774-4c2c-b4c9-a9350387954b	Cell		12 IGM	Annotation	Polygon	2484.6	5808.5	35.25	24.9328	0.7126	9.605	5.2712	0.8805	122.3169	17369	37.6636	254	61	193	30.2042	4289	25.0553	181	10	171	172.7183	24526	72.583	255	42	213	55.993	7951	9.4752	89	42	47	93.9225	13337	5.0684	111	86	25	119.75	41.1515	0.8886	13.8784	11.9203	0.4622	50.8004	53.4972	254	4	16.027	19.5404	181	3	86.4886	84.7578	255	7	48.632	11.4371	97	24	88.5655	6.263	118	78	20.8437	20.5853	100	4	10.0885	12.6708	123	3	50.3687	59.7656	255	7	45.5487	10.7709	97	24	86.3215	5.2803	118	78	0.2909
WK_Scan1.qptiff - resolution #1	953c6bbf-7cd2-43ac-8b0c-7ff9065f5a90	Cell			Annotation	Polygon	2414.7	5807.4	18	18.2506	0.6791	7.2697	3.5156	0.9006	90.8701	6997	33.3902	188	38	150	4.4416	342	1.8531	14	2	12	19.1169	1472	13.1269	70	7	63	35.3636	2723	6.2216	51	25	26	79.4286	6116	3.0106	85	74	11	125.5	44.3787	0.8008	16.2577	9.7679	0.8196	24.9921	34.994	188	2	3.499	2.2011	22	1	11.3792	16.2718	152	3	31.4931	10.2571	65	15	77.5599	4.5992	98	69	13.25	18.2543	116	2	3.331	2.2177	22	1	10	16.4038	152	3	30.8032	10.6782	65	15	77.2269	4.7537	98	69	0.1445
WK_Scan1.qptiff - resolution #1	fbdf0c07-a6f5-4732-aa78-9bd56fd1dabd	Cell		12 IGM	Annotation	Polygon	2429.5	5806.8	22	18.8488	0.7782	7.3727	4.3607	0.8267	136.2527	12399	50.7168	255	54	201	8.6593	788	3.3738	19	4	15	157.3956	14323	78.902	255	17	238	50.5275	4598	9.7244	76	31	45	88.6923	8071	5.1698	104	78	26	81.75	35.3438	0.8224	13.5919	8.2485	0.7892	62.0633	57.6131	255	5	8.3102	5.1058	36	3	80.4247	75.1842	255	9	54.8072	34.819	234	25	88.7651	14.1737	160	74	34.0498	27.171	129	5	8.1784	5.6234	36	3	51.361	48.6496	255	9	56.4232	40.3363	234	25	88.7925	16.3414	160	74	0.2619
WK_Scan1.qptiff - resolution #1	99461a72-850d-4d22-8988-1e7bf9aff9ec	Cell			Annotation	Polygon	2501.6	5807.9	24.25	18.57	0.8837	6.4235	4.9263	0.594	116.951	11929	23.628	196	66	130	4.5098	460	1.1919	7	2	5	22.3529	2280	8.9572	56	10	46	38.8725	3965	11.0746	67	22	45	84.5098	8620	4.6047	98	78	20	86.75	37.395	0.7796	14.8506	7.6227	0.8656	48.5369	49.3891	196	3	3.9318	2.2585	15	1	16.4375	14.6562	123	4	33.7074	16.6592	72	13	82.0369	6.2161	98	73	20.624	22.6383	130	3	3.696	2.534	15	1	14.024	15.8137	123	4	31.6	18.0577	72	13	81.028	6.507	97	73	0.2791
WK_Scan1.qptiff - resolution #1	c8593771-890d-4fad-9411-07d2ade2d466	Cell			Annotation	Polygon	2521.2	5807.8	37.75	25.6587	0.7205	10.8132	4.2868	0.9213	79	12324	20.0686	143	35	108	7.4167	1157	1.8385	13	4	9	18.5192	2889	9.9699	65	9	56	73.1474	11411	18.3942	122	47	75	96.1026	14992	6.458	116	86	30	154.75	52.9496	0.6936	20.1597	11.3946	0.8887	30.368	31.1615	143	2	8.8064	4.0525	18	1	12.2704	8.5441	73	4	89.488	40.9216	175	16	101.7696	14.0711	133	75	14.1919	10.5238	61	2	9.2687	4.4631	18	1	10.1919	6.8608	73	4	94.9232	44.7448	175	16	103.6546	15.3595	133	75	0.2435
WK_Scan1.qptiff - resolution #1	be2e1c56-dee5-41a6-93bd-1235ee9e06a3	Cell			Annotation	Polygon	2461	5809.3	22.75	17.5667	0.9264	6.6569	4.4734	0.7337	111.8526	10626	41.1437	223	49	174	5.0105	476	1.6535	13	3	10	29.3368	2787	11.0863	110	15	95	32.2	3059	7.664	56	23	33	80.8632	7682	2.9737	90	76	14	89.25	37.6044	0.7931	12.8818	10.8919	0.5185	45.0111	47.2971	223	3	4.9861	2.2366	17	1	34.349	39.7392	247	6	39.4183	16.4279	74	14	83.1801	6.4441	97	73	21.1391	16.2731	75	3	4.9774	2.4137	17	1	36.1391	45.7112	247	6	41.9962	17.9009	74	14	84.0075	7.1179	97	73	0.2464
WK_Scan1.qptiff - resolution #1	514f0203-951b-4439-a83f-ab610fd4bd96	Cell			Annotation	Polygon	2453.4	5812.2	19.25	17.7858	0.7647	7.0541	3.6569	0.8753	89.9012	7282	26.6142	154	53	101	9.5802	776	4.0708	25	5	20	206.8272	16753	54.5456	255	93	162	55.6049	4504	11.1923	82	39	43	93.4568	7570	5.9478	107	83	24	56.75	29.3682	0.8268	10.4884	6.8274	0.7148	49.8276	37.3673	154	4	8.8147	8.5075	61	1	126.8103	89.4798	255	8	48.2069	14.7217	82	16	88.9526	7.1854	107	73	28.3311	20.9809	81	4	8.404	10.1062	61	1	83.8874	73.6975	255	8	44.2384	14.8843	73	16	86.5364	6.6189	104	73	0.3442
WK_Scan1.qptiff - resolution #1	e1ae375b-d239-480e-b69a-0a3dbb46ba1a	Cell		12 IGM	Annotation	Polygon	2421.2	5811.3	20.75	16.6961	0.9354	5.676	4.6807	0.6037	167.1046	14371	39.7912	255	84	171	21.2209	1825	26.9354	145	7	138	205.1395	17642	51.2188	255	70	185	59.3372	5103	11.552	96	45	51	94.5	8127	5.1215	112	87	25	62	30.7791	0.8224	11.072	7.043	0.7405	79.6746	70.1702	255	7	13.5159	17.4197	145	3	122.7222	87.151	255	10	65.4603	36.5724	247	31	94.7024	15.2452	168	79	34.3795	25.0269	111	7	9.5241	6.3938	52	3	80.0241	69.4842	255	10	68.6325	44.0031	247	31	94.8072	18.4394	168	79	0.3224
WK_Scan1.qptiff - resolution #1	37963c04-bea2-4346-851b-dcd7f43c5f2e	Cell		12 IGM	Annotation	Polygon	2434.1	5813.4	19.5	17.3039	0.8184	6.5863	4.3101	0.7299	158.2	13447	30.5095	248	117	131	24.5647	2088	26.2191	167	6	161	159.5529	13562	69.4393	255	38	217	44.9647	3822	5.1094	59	37	22	87.9294	7474	3.1426	97	82	15	43.75	26.7028	0.771	10.1586	6.3976	0.7499	112.7542	54.0498	248	13	17.2067	19.9715	167	4	115.8659	81.2199	255	20	46.8715	5.8942	62	32	87.4022	3.216	97	77	71.6596	34.0018	151	13	10.5532	6.9478	43	4	76.3617	70.3487	255	20	48.5957	6.0488	62	32	86.9255	3.2237	95	77	0.4561
WK_Scan1.qptiff - resolution #1	a1fed7db-9a31-4632-904d-d3befa7fb924	Cell		12 IGM	Annotation	Polygon	2440.5	5815.4	18.75	19.5899	0.614	8.1247	3.8232	0.9	122.6667	9936	27.4358	218	72	146	10.284	833	6.2694	41	6	35	203.5926	16491	72.4874	255	33	222	49.1481	3981	5.0476	61	40	21	89.8519	7278	3.6094	98	83	15	48.25	27.8221	0.7833	10.6533	6.2177	0.8332	92.6447	35.6015	218	25	8.9543	5.2356	41	3	150.8833	82.8825	255	25	47.4365	8.9084	86	24	88.4213	4.2234	99	78	71.681	23.6311	140	25	8.0259	4.1545	36	3	114.0776	68.7711	254	25	46.2414	10.6784	86	24	87.4224	4.3462	99	78	0.3873
WK_Scan1.qptiff - resolution #1	29bd06cb-fba0-4ced-93c9-e408cf8276c5	Cell			Annotation	Polygon	2446.4	5814.7	17.75	17.2418	0.7503	6.5525	3.5371	0.8366	112.8243	8349	27.2514	201	71	130	4.027	298	1.3342	7	2	5	28.1757	2085	9.0028	65	19	46	31.8514	2357	9.2968	51	20	31	80.6757	5970	3.4168	90	76	14	51.5	28.8603	0.777	11.7137	6.4259	0.8179	75.335	38.1394	201	18	4.9612	2.1883	11	2	48.9854	49.2353	251	16	39.3204	15.7243	102	19	83.7621	6.588	109	74	54.3182	24.9694	122	18	5.4848	2.3943	11	2	60.6515	58.0218	251	16	43.5076	17.0171	102	19	85.4924	7.2812	109	74	0.3399
WK_Scan1.qptiff - resolution #1	1697ca32-75f8-4aa2-bb8d-e18a55f0f6b7	Cell			Annotation	Polygon	2504.1	5814	22.75	19.1373	0.7806	6.6041	5.5296	0.5356	62.9192	6229	19.8385	140	37	103	3.1313	310	0.7092	5	2	3	11.3737	1126	4.7047	32	7	25	25.6465	2539	5.623	42	19	23	79.6465	7885	2.3093	88	76	12	84	39.0912	0.6908	15.642	7.1302	0.9044	30.05	26.5727	140	4	3.3529	1.2333	8	1	12.8412	13.7714	118	5	30.2882	11.0589	68	15	81.2794	4.3384	99	75	16.5477	14.4201	69	4	3.444	1.3837	8	1	13.444	16.0496	118	5	32.195	12.1367	68	15	81.9502	4.7808	99	75	0.2757
WK_Scan1.qptiff - resolution #1	da2e0b9f-3aa3-4e57-9bbf-b93c20ce26a7	Cell			Annotation	Polygon	2399.9	5815.2	45.75	28.4049	0.7125	10.0901	7.2147	0.7775	83.6809	15732	25.0355	180	37	143	5.5	1034	2.9641	23	2	21	10.8564	2041	3.6936	26	7	19	50.5851	9510	24.4815	117	21	96	84.2287	15835	7.0046	101	74	27	190.5	51.8834	0.8893	18.9619	13.2129	0.7067	33.6255	32.9259	180	3	6.8869	2.8589	23	2	9.9493	11.2836	158	5	68.8101	29.432	123	21	87.7373	8.2935	108	74	17.4286	12.5898	85	3	7.3356	2.6767	22	2	9.6558	12.7999	158	5	74.7074	28.4831	123	25	88.8726	8.3652	108	74	0.2412
WK_Scan1.qptiff - resolution #1	f85621f3-92f0-446c-a719-5db6e5275757	Cell			Annotation	Polygon	2516.1	5815.1	36.5	22.741	0.8869	8.391	5.7893	0.7158	84.4	12660	17.857	138	46	92	9.24	1386	1.8991	15	6	9	14.4267	2164	5.0929	42	9	33	91.9667	13795	18.3736	141	61	80	103.24	15486	6.1553	122	93	29	93.75	38.7545	0.7844	14.3951	9.6785	0.7307	46.2651	34.386	138	5	10.8871	3.3	17	3	12.5853	4.5464	42	6	108.3202	34.9718	172	24	108.4226	12.6775	131	79	21.5022	13.5145	81	5	11.9567	3.5689	17	3	11.3896	3.7013	41	6	118.9394	38.9137	172	24	111.7879	14.5636	131	79	0.3865
WK_Scan1.qptiff - resolution #1	20a81306-2f48-441e-841d-c06893f61fbf	Cell		12 IGM	Annotation	Polygon	2427.7	5817.4	33.5	25.3574	0.6547	9.6416	4.5973	0.9008	108.0148	14582	31.6586	226	57	169	7.9185	1069	4.1087	31	3	28	93.0518	12562	70.7689	255	16	239	42.7778	5775	6.4734	62	30	32	85.5185	11545	3.7889	97	78	19	78.25	34.26	0.8378	12.5458	8.3362	0.7405	73.1778	40.8104	226	10	8.0032	5.5555	55	2	77.2889	66.5187	255	11	44.7079	9.0027	67	21	85.7936	4.7004	99	75	47.05	23.8644	116	10	8.0667	6.4415	55	2	65.4667	60.7018	255	11	46.1556	10.2901	67	21	86	5.283	99	75	0.4096
WK_Scan1.qptiff - resolution #1	5d989d82-6b78-4789-88c4-082d3caba805	Cell		12 IGM	Annotation	Polygon	2469.2	5814.9	11.25	13.1008	0.8237	5.0645	2.8505	0.8103	128.7872	6053	29.0007	195	76	119	19.3617	910	12.1824	74	10	64	254.2979	11952	2.9703	255	236	19	70.0851	3294	12.2134	97	52	45	104.1702	4896	5.5495	117	92	25	44.25	25.9247	0.8274	9.2734	6.9604	0.6488	68.9116	47.2346	195	6	12.1989	9.0046	74	3	170.1768	86.2051	255	15	58.895	12.5284	97	30	95.779	7.4174	117	79	47.9104	31.8963	163	6	9.6866	5.8237	46	3	140.6716	81.7105	255	15	54.9701	10.0532	85	30	92.8358	5.4953	108	79	0.2378
WK_Scan1.qptiff - resolution #1	378cf47d-cdee-4e25-95d7-77472f65cd46	Cell		12 IGM	Annotation	Polygon	2478.6	5819.9	52.75	31.6542	0.6616	12.4695	6.5	0.8642	113.8679	24140	32.7225	189	44	145	8.2642	1752	5.0566	55	3	52	118.4481	25111	62.6089	255	13	242	47.9009	10155	9.279	69	30	39	89.8585	19050	4.4273	103	80	23	158.5	50.9385	0.7676	18.1927	12.6252	0.7694	52.0521	50.542	189	4	8.4479	9.0722	97	2	74.8959	64.7741	255	7	44.1909	12.2955	93	23	87.4495	5.8681	105	76	20.9976	20.3299	135	4	8.5403	10.5313	97	2	53.0166	53.934	255	7	42.327	13.1811	93	23	86.2393	6.1286	105	76	0.3289
