"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"172","MD","TAL B","Spp1","ITGAV_ITGB6",0.0285352181111388,0,"SPP1_ITGAV_ITGB6","Spp1  - (Itgav+Itgb6)","SPP1","Secreted Signaling","PMID: 21907263"
"173","TAL A","MD","Spp1","ITGAV_ITGB6",0.00781892467789565,0,"SPP1_ITGAV_ITGB6","Spp1  - (Itgav+Itgb6)","SPP1","Secreted Signaling","PMID: 21907263"
"174","TAL B","MD","Spp1","ITGAV_ITGB6",0.0136396362595849,0,"SPP1_ITGAV_ITGB6","Spp1  - (Itgav+Itgb6)","SPP1","Secreted Signaling","PMID: 21907263"
"175","MD","MD","Spp1","ITGAV_ITGB6",0.00908639012191323,0,"SPP1_ITGAV_ITGB6","Spp1  - (Itgav+Itgb6)","SPP1","Secreted Signaling","PMID: 21907263"
"176","TAL A","EG Mesangial Cell","Spp1","ITGA4_ITGB1",0.0128658122043439,0,"SPP1_ITGA4_ITGB1","Spp1  - (Itga4+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"177","TAL B","EG Mesangial Cell","Spp1","ITGA4_ITGB1",0.0223589562938135,0,"SPP1_ITGA4_ITGB1","Spp1  - (Itga4+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"178","MD","EG Mesangial Cell","Spp1","ITGA4_ITGB1",0.014939071428726,0,"SPP1_ITGA4_ITGB1","Spp1  - (Itga4+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"179","TAL A","Granular Cell","Spp1","ITGA4_ITGB1",0.014947085402036,0,"SPP1_ITGA4_ITGB1","Spp1  - (Itga4+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"180","TAL B","Granular Cell","Spp1","ITGA4_ITGB1",0.0259355658823592,0,"SPP1_ITGA4_ITGB1","Spp1  - (Itga4+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"181","MD","Granular Cell","Spp1","ITGA4_ITGB1",0.0173498363185234,0,"SPP1_ITGA4_ITGB1","Spp1  - (Itga4+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"182","TAL A","Afferent VSMC","Spp1","ITGA4_ITGB1",0.0148483581349962,0,"SPP1_ITGA4_ITGB1","Spp1  - (Itga4+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"183","TAL B","Afferent VSMC","Spp1","ITGA4_ITGB1",0.0257661568920723,0,"SPP1_ITGA4_ITGB1","Spp1  - (Itga4+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"184","MD","Afferent VSMC","Spp1","ITGA4_ITGB1",0.0172355162835457,0,"SPP1_ITGA4_ITGB1","Spp1  - (Itga4+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"185","TAL A","IG Mesangial Cell","Spp1","ITGA4_ITGB1",0.0309385048944102,0,"SPP1_ITGA4_ITGB1","Spp1  - (Itga4+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"186","TAL B","IG Mesangial Cell","Spp1","ITGA4_ITGB1",0.053050084610494,0,"SPP1_ITGA4_ITGB1","Spp1  - (Itga4+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"187","MD","IG Mesangial Cell","Spp1","ITGA4_ITGB1",0.0358184109548915,0,"SPP1_ITGA4_ITGB1","Spp1  - (Itga4+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"188","TAL A","EG Mesangial Cell","Spp1","ITGA9_ITGB1",0.0241154536307809,0,"SPP1_ITGA9_ITGB1","Spp1  - (Itga9+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"189","TAL B","EG Mesangial Cell","Spp1","ITGA9_ITGB1",0.0415597682194625,0,"SPP1_ITGA9_ITGB1","Spp1  - (Itga9+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"190","MD","EG Mesangial Cell","Spp1","ITGA9_ITGB1",0.0279502053729997,0,"SPP1_ITGA9_ITGB1","Spp1  - (Itga9+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"191","TAL A","Granular Cell","Spp1","ITGA9_ITGB1",0.0154279926780855,0,"SPP1_ITGA9_ITGB1","Spp1  - (Itga9+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"192","TAL B","Granular Cell","Spp1","ITGA9_ITGB1",0.0267604118249441,0,"SPP1_ITGA9_ITGB1","Spp1  - (Itga9+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"193","MD","Granular Cell","Spp1","ITGA9_ITGB1",0.0179066443650605,0,"SPP1_ITGA9_ITGB1","Spp1  - (Itga9+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"194","TAL A","Afferent VSMC","Spp1","ITGA9_ITGB1",0.0226019510607159,0,"SPP1_ITGA9_ITGB1","Spp1  - (Itga9+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"195","TAL B","Afferent VSMC","Spp1","ITGA9_ITGB1",0.0389951959926225,0,"SPP1_ITGA9_ITGB1","Spp1  - (Itga9+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"196","MD","Afferent VSMC","Spp1","ITGA9_ITGB1",0.0262024931607567,0,"SPP1_ITGA9_ITGB1","Spp1  - (Itga9+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"197","TAL A","IG Mesangial Cell","Spp1","ITGA9_ITGB1",0.0146165766195049,0,"SPP1_ITGA9_ITGB1","Spp1  - (Itga9+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"198","TAL B","IG Mesangial Cell","Spp1","ITGA9_ITGB1",0.0253683381179464,0,"SPP1_ITGA9_ITGB1","Spp1  - (Itga9+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"199","MD","IG Mesangial Cell","Spp1","ITGA9_ITGB1",0.016967113227566,0,"SPP1_ITGA9_ITGB1","Spp1  - (Itga9+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"200","TAL A","EG Mesangial Cell","Spp1","ITGA8_ITGB1",0.0268328561795233,0,"SPP1_ITGA8_ITGB1","Spp1  - (Itga8+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"201","TAL B","EG Mesangial Cell","Spp1","ITGA8_ITGB1",0.0461498915548451,0,"SPP1_ITGA8_ITGB1","Spp1  - (Itga8+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"202","MD","EG Mesangial Cell","Spp1","ITGA8_ITGB1",0.0310859548576757,0,"SPP1_ITGA8_ITGB1","Spp1  - (Itga8+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"203","TAL A","Granular Cell","Spp1","ITGA8_ITGB1",0.0150434075581717,0,"SPP1_ITGA8_ITGB1","Spp1  - (Itga8+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"204","TAL B","Granular Cell","Spp1","ITGA8_ITGB1",0.0261008238148044,0,"SPP1_ITGA8_ITGB1","Spp1  - (Itga8+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"205","MD","Granular Cell","Spp1","ITGA8_ITGB1",0.0174613678345467,0,"SPP1_ITGA8_ITGB1","Spp1  - (Itga8+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"206","TAL A","Afferent VSMC","Spp1","ITGA8_ITGB1",0.029697359314598,0,"SPP1_ITGA8_ITGB1","Spp1  - (Itga8+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"207","TAL B","Afferent VSMC","Spp1","ITGA8_ITGB1",0.0509685536589568,0,"SPP1_ITGA8_ITGB1","Spp1  - (Itga8+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"208","MD","Afferent VSMC","Spp1","ITGA8_ITGB1",0.0343884474390199,0,"SPP1_ITGA8_ITGB1","Spp1  - (Itga8+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"209","TAL A","IG Mesangial Cell","Spp1","ITGA8_ITGB1",0.0383443275652585,0,"SPP1_ITGA8_ITGB1","Spp1  - (Itga8+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"210","TAL B","IG Mesangial Cell","Spp1","ITGA8_ITGB1",0.0653916465702081,0,"SPP1_ITGA8_ITGB1","Spp1  - (Itga8+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"211","MD","IG Mesangial Cell","Spp1","ITGA8_ITGB1",0.0443389017429845,0,"SPP1_ITGA8_ITGB1","Spp1  - (Itga8+Itgb1)","SPP1","Secreted Signaling","PMID: 21907263"
"212","IG Mesangial Cell","Pericyte","Ptn","Sdc2",0.0388276992504787,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"213","IG Mesangial Cell","Efferent VSMC","Ptn","Sdc2",0.0329582916147434,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"214","IG Mesangial Cell","TAL A","Ptn","Sdc2",0.0242245797741526,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"215","IG Mesangial Cell","TAL B","Ptn","Sdc2",0.0200950497091,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"216","IG Mesangial Cell","MD","Ptn","Sdc2",0.0340525028621865,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"217","IG Mesangial Cell","TAL A","Ptn","Sdc4",0.0264957973502128,0,"PTN_SDC4","Ptn  - Sdc4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"218","IG Mesangial Cell","TAL B","Ptn","Sdc4",0.0282349430513687,0,"PTN_SDC4","Ptn  - Sdc4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"219","IG Mesangial Cell","MD","Ptn","Sdc4",0.023369527868241,0,"PTN_SDC4","Ptn  - Sdc4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"220","Pericyte","Efferent VSMC","Ntf3","Ntrk3",0.0316078156387205,0,"NTF3_NTRK3","Ntf3  - Ntrk3","NT","Secreted Signaling","PMID: 27908981"
"221","Efferent VSMC","Efferent VSMC","Ntf3","Ntrk3",0.0226176813969212,0,"NTF3_NTRK3","Ntf3  - Ntrk3","NT","Secreted Signaling","PMID: 27908981"
"222","Afferent VSMC","Efferent VSMC","Ntf3","Ntrk3",0.0205973367400174,0,"NTF3_NTRK3","Ntf3  - Ntrk3","NT","Secreted Signaling","PMID: 27908981"
"223","Pericyte","Granular Cell","Ntf3","Ntrk3",0.0272087023845811,0,"NTF3_NTRK3","Ntf3  - Ntrk3","NT","Secreted Signaling","PMID: 27908981"
"224","Efferent VSMC","Granular Cell","Ntf3","Ntrk3",0.0194446733910712,0,"NTF3_NTRK3","Ntf3  - Ntrk3","NT","Secreted Signaling","PMID: 27908981"
"225","Afferent VSMC","Granular Cell","Ntf3","Ntrk3",0.0177026269202194,0,"NTF3_NTRK3","Ntf3  - Ntrk3","NT","Secreted Signaling","PMID: 27908981"
"226","Pericyte","Afferent VSMC","Ntf3","Ntrk3",0.0475461054915504,0,"NTF3_NTRK3","Ntf3  - Ntrk3","NT","Secreted Signaling","PMID: 27908981"
"227","Efferent VSMC","Afferent VSMC","Ntf3","Ntrk3",0.0341827000496881,0,"NTF3_NTRK3","Ntf3  - Ntrk3","NT","Secreted Signaling","PMID: 27908981"
"228","Afferent VSMC","Afferent VSMC","Ntf3","Ntrk3",0.0311622370293057,0,"NTF3_NTRK3","Ntf3  - Ntrk3","NT","Secreted Signaling","PMID: 27908981"
"229","TAL A","EG Mesangial Cell","Sema3c","NRP1_PLXNA2",0.0160046991775325,0,"SEMA3C_NRP1_PLXNA2","Sema3c  - (Nrp1+Plxna2)","SEMA3","Secreted Signaling","PMID: 27533782"
"230","TAL B","EG Mesangial Cell","Sema3c","NRP1_PLXNA2",0.0286094810964982,0,"SEMA3C_NRP1_PLXNA2","Sema3c  - (Nrp1+Plxna2)","SEMA3","Secreted Signaling","PMID: 27533782"
"231","MD","EG Mesangial Cell","Sema3c","NRP1_PLXNA2",0.0236448479092587,0,"SEMA3C_NRP1_PLXNA2","Sema3c  - (Nrp1+Plxna2)","SEMA3","Secreted Signaling","PMID: 27533782"
"232","TAL A","Pericyte","Sema3c","NRP1_NRP2",0.00526577461851396,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"233","TAL B","Pericyte","Sema3c","NRP1_NRP2",0.009494535253645,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"234","MD","Pericyte","Sema3c","NRP1_NRP2",0.00782023462602708,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"235","TAL A","IG Mesangial Cell","Sema3c","NRP1_NRP2",0.00689806537126278,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"236","TAL B","IG Mesangial Cell","Sema3c","NRP1_NRP2",0.0124212935242072,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"237","MD","IG Mesangial Cell","Sema3c","NRP1_NRP2",0.0102362114803691,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"238","TAL A","Pericyte","Sema3c","Plxnd1",0.0028861448068582,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"239","TAL B","Pericyte","Sema3c","Plxnd1",0.00521392396447135,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"240","MD","Pericyte","Sema3c","Plxnd1",0.00429121147987539,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"241","TAL A","Efferent VSMC","Sema3c","Plxnd1",0.00256822713810096,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"242","TAL B","Efferent VSMC","Sema3c","Plxnd1",0.00464078770715688,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"243","MD","Efferent VSMC","Sema3c","Plxnd1",0.00381911422841125,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"244","TAL A","IG Mesangial Cell","Sema3c","Plxnd1",0.00317902965351595,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"245","TAL B","IG Mesangial Cell","Sema3c","Plxnd1",0.00574167069454149,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"246","MD","IG Mesangial Cell","Sema3c","Plxnd1",0.00472600613221111,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"247","TAL A","Pericyte","Gas6","Axl",0.00865326029874099,0,"GAS6_AXL","Gas6  - Axl","GAS","Secreted Signaling","PMID: 27801848"
"248","TAL B","Pericyte","Gas6","Axl",0.0192822873544386,0,"GAS6_AXL","Gas6  - Axl","GAS","Secreted Signaling","PMID: 27801848"
"249","TAL A","Efferent VSMC","Gas6","Axl",0.00795256133389754,0,"GAS6_AXL","Gas6  - Axl","GAS","Secreted Signaling","PMID: 27801848"
"250","TAL B","Efferent VSMC","Gas6","Axl",0.0177363000854822,0,"GAS6_AXL","Gas6  - Axl","GAS","Secreted Signaling","PMID: 27801848"
"251","TAL A","EG Mesangial Cell","Gas6","Axl",0.00906956666638424,0,"GAS6_AXL","Gas6  - Axl","GAS","Secreted Signaling","PMID: 27801848"
"252","TAL B","EG Mesangial Cell","Gas6","Axl",0.0201995343783768,0,"GAS6_AXL","Gas6  - Axl","GAS","Secreted Signaling","PMID: 27801848"
"253","TAL A","Granular Cell","Gas6","Axl",0.00665230294032013,0,"GAS6_AXL","Gas6  - Axl","GAS","Secreted Signaling","PMID: 27801848"
"254","TAL B","Granular Cell","Gas6","Axl",0.0148603444725305,0,"GAS6_AXL","Gas6  - Axl","GAS","Secreted Signaling","PMID: 27801848"
"255","TAL A","IG Mesangial Cell","Gas6","Axl",0.00710458739977306,0,"GAS6_AXL","Gas6  - Axl","GAS","Secreted Signaling","PMID: 27801848"
"256","TAL B","IG Mesangial Cell","Gas6","Axl",0.0158617756776183,0,"GAS6_AXL","Gas6  - Axl","GAS","Secreted Signaling","PMID: 27801848"
"257","TAL A","Pericyte","Gas6","Mertk",0.00884594994674378,0,"GAS6_MERTK","Gas6  - Mertk","GAS","Secreted Signaling","PMID: 27801848"
"258","TAL B","Pericyte","Gas6","Mertk",0.0197069576910423,0,"GAS6_MERTK","Gas6  - Mertk","GAS","Secreted Signaling","PMID: 27801848"
"259","TAL A","Efferent VSMC","Gas6","Mertk",0.00945836944160636,0,"GAS6_MERTK","Gas6  - Mertk","GAS","Secreted Signaling","PMID: 27801848"
"260","TAL B","Efferent VSMC","Gas6","Mertk",0.0210553290755021,0,"GAS6_MERTK","Gas6  - Mertk","GAS","Secreted Signaling","PMID: 27801848"
"261","TAL A","EG Mesangial Cell","Gas6","Mertk",0.00848557556784954,0,"GAS6_MERTK","Gas6  - Mertk","GAS","Secreted Signaling","PMID: 27801848"
"262","TAL B","EG Mesangial Cell","Gas6","Mertk",0.0189125605135975,0,"GAS6_MERTK","Gas6  - Mertk","GAS","Secreted Signaling","PMID: 27801848"
"263","TAL A","Granular Cell","Gas6","Mertk",0.016696032532193,0,"GAS6_MERTK","Gas6  - Mertk","GAS","Secreted Signaling","PMID: 27801848"
"264","TAL B","Granular Cell","Gas6","Mertk",0.0368371122287939,0,"GAS6_MERTK","Gas6  - Mertk","GAS","Secreted Signaling","PMID: 27801848"
"265","TAL A","Afferent VSMC","Gas6","Mertk",0.026761361027666,0,"GAS6_MERTK","Gas6  - Mertk","GAS","Secreted Signaling","PMID: 27801848"
"266","TAL B","Afferent VSMC","Gas6","Mertk",0.058324430121393,0,"GAS6_MERTK","Gas6  - Mertk","GAS","Secreted Signaling","PMID: 27801848"
"267","TAL A","IG Mesangial Cell","Gas6","Mertk",0.00974575538631692,0,"GAS6_MERTK","Gas6  - Mertk","GAS","Secreted Signaling","PMID: 27801848"
"268","TAL B","IG Mesangial Cell","Gas6","Mertk",0.0216873656835512,0,"GAS6_MERTK","Gas6  - Mertk","GAS","Secreted Signaling","PMID: 27801848"
"269","Pericyte","Efferent VSMC","Ptprs","Ntrk3",0.0228499699832841,0,"PTPRS_NTRK3","Ptprs - Ntrk3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"270","Granular Cell","Efferent VSMC","Ptprs","Ntrk3",0.0239717744806616,0,"PTPRS_NTRK3","Ptprs - Ntrk3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"271","Afferent VSMC","Efferent VSMC","Ptprs","Ntrk3",0.02331609520886,0,"PTPRS_NTRK3","Ptprs - Ntrk3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"272","Pericyte","Granular Cell","Ptprs","Ntrk3",0.0196450294807699,0,"PTPRS_NTRK3","Ptprs - Ntrk3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"273","Granular Cell","Granular Cell","Ptprs","Ntrk3",0.0206128086513304,0,"PTPRS_NTRK3","Ptprs - Ntrk3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"274","Afferent VSMC","Granular Cell","Ptprs","Ntrk3",0.0200471172117194,0,"PTPRS_NTRK3","Ptprs - Ntrk3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"275","Pericyte","Afferent VSMC","Ptprs","Ntrk3",0.0345295677661835,0,"PTPRS_NTRK3","Ptprs - Ntrk3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"276","Granular Cell","Afferent VSMC","Ptprs","Ntrk3",0.0362035299361854,0,"PTPRS_NTRK3","Ptprs - Ntrk3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"277","Afferent VSMC","Afferent VSMC","Ptprs","Ntrk3",0.0352253606177914,0,"PTPRS_NTRK3","Ptprs - Ntrk3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"278","TAL A","Pericyte","Slit2","Robo1",0.0488776799925599,0,"SLIT2_ROBO1","Slit2 - Robo1","SLIT","Secreted Signaling","PMID:10102268"
"279","TAL B","Pericyte","Slit2","Robo1",0.0509360878616075,0,"SLIT2_ROBO1","Slit2 - Robo1","SLIT","Secreted Signaling","PMID:10102268"
"280","MD","Pericyte","Slit2","Robo1",0.0625216364816275,0,"SLIT2_ROBO1","Slit2 - Robo1","SLIT","Secreted Signaling","PMID:10102268"
"281","TAL A","EG Mesangial Cell","Slit2","Robo1",0.202144942301121,0,"SLIT2_ROBO1","Slit2 - Robo1","SLIT","Secreted Signaling","PMID:10102268"
"282","TAL B","EG Mesangial Cell","Slit2","Robo1",0.209238009197084,0,"SLIT2_ROBO1","Slit2 - Robo1","SLIT","Secreted Signaling","PMID:10102268"
"283","MD","EG Mesangial Cell","Slit2","Robo1",0.247442133040429,0,"SLIT2_ROBO1","Slit2 - Robo1","SLIT","Secreted Signaling","PMID:10102268"
"284","TAL A","Granular Cell","Slit2","Robo1",0.178695497004461,0,"SLIT2_ROBO1","Slit2 - Robo1","SLIT","Secreted Signaling","PMID:10102268"
"285","TAL B","Granular Cell","Slit2","Robo1",0.18515669574768,0,"SLIT2_ROBO1","Slit2 - Robo1","SLIT","Secreted Signaling","PMID:10102268"
"286","MD","Granular Cell","Slit2","Robo1",0.220188215673996,0,"SLIT2_ROBO1","Slit2 - Robo1","SLIT","Secreted Signaling","PMID:10102268"
"287","TAL A","IG Mesangial Cell","Slit2","Robo1",0.292790634136733,0,"SLIT2_ROBO1","Slit2 - Robo1","SLIT","Secreted Signaling","PMID:10102268"
"288","TAL B","IG Mesangial Cell","Slit2","Robo1",0.301860993086778,0,"SLIT2_ROBO1","Slit2 - Robo1","SLIT","Secreted Signaling","PMID:10102268"
"289","MD","IG Mesangial Cell","Slit2","Robo1",0.349502183480809,0,"SLIT2_ROBO1","Slit2 - Robo1","SLIT","Secreted Signaling","PMID:10102268"
"290","TAL A","IG Mesangial Cell","Slit2","Robo2",0.18890009211868,0,"SLIT2_ROBO2","Slit2 - Robo2","SLIT","Secreted Signaling","PMID:10102268"
"291","TAL B","IG Mesangial Cell","Slit2","Robo2",0.195642371502783,0,"SLIT2_ROBO2","Slit2 - Robo2","SLIT","Secreted Signaling","PMID:10102268"
"292","MD","IG Mesangial Cell","Slit2","Robo2",0.232092702642251,0,"SLIT2_ROBO2","Slit2 - Robo2","SLIT","Secreted Signaling","PMID:10102268"
"293","TAL A","MD","Slit2","Robo2",0.373002139719662,0,"SLIT2_ROBO2","Slit2 - Robo2","SLIT","Secreted Signaling","PMID:10102268"
"294","TAL B","MD","Slit2","Robo2",0.38321090918865,0,"SLIT2_ROBO2","Slit2 - Robo2","SLIT","Secreted Signaling","PMID:10102268"
"295","MD","MD","Slit2","Robo2",0.435678842959202,0,"SLIT2_ROBO2","Slit2 - Robo2","SLIT","Secreted Signaling","PMID:10102268"
"296","Pericyte","Pericyte","Col1a2","ITGA1_ITGB1",0.0301263509957378,0,"COL1A2_ITGA1_ITGB1","Col1a2  - (Itga1+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"297","EG Mesangial Cell","Pericyte","Col1a2","ITGA1_ITGB1",0.023056322656333,0,"COL1A2_ITGA1_ITGB1","Col1a2  - (Itga1+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"298","Pericyte","Efferent VSMC","Col1a2","ITGA1_ITGB1",0.01603632084377,0,"COL1A2_ITGA1_ITGB1","Col1a2  - (Itga1+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"299","EG Mesangial Cell","Efferent VSMC","Col1a2","ITGA1_ITGB1",0.0122312291684959,0,"COL1A2_ITGA1_ITGB1","Col1a2  - (Itga1+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"300","Pericyte","EG Mesangial Cell","Col1a2","ITGA1_ITGB1",0.0281936711590156,0,"COL1A2_ITGA1_ITGB1","Col1a2  - (Itga1+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"301","EG Mesangial Cell","EG Mesangial Cell","Col1a2","ITGA1_ITGB1",0.021567116776557,0,"COL1A2_ITGA1_ITGB1","Col1a2  - (Itga1+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
